Lake,Trip_Date,SampSite,UTMEasting,UTMNorthing,ReadDepth,Temp,DO
Hoover,5/16/2005,1m,339746,4441462,0,20,10.73
Hoover,5/16/2005,1m,339746,4441462,1,19.9,10.94
Hoover,5/16/2005,1m,339746,4441462,2,17.3,10.85
Hoover,5/16/2005,1m,339746,4441462,3,15.5,8.84
Hoover,5/16/2005,1m,339746,4441462,4,15.3,8.12
Hoover,5/16/2005,1m,339746,4441462,5,14.9,7.14
Hoover,5/16/2005,1m,339746,4441462,6,14.2,6.01
Hoover,5/16/2005,1m,339746,4441462,7,13.8,5.5
Hoover,5/16/2005,1U,339807,4452943,0,16.5,10.62
Hoover,5/16/2005,1U,339807,4452943,1,16.6,10.24
Hoover,5/16/2005,1U,339807,4452943,2,16.6,9.87
Hoover,5/16/2005,1U,339807,4452943,3,16.3,8.85
Hoover,5/16/2005,1U,339807,4452943,4,16.3,8.2
Hoover,5/16/2005,1U,339807,4452943,5,14.7,5.75
Hoover,5/16/2005,1U,339807,4452943,6,12,3.83
Hoover,5/16/2005,1U,339807,4452943,7,11.4,3.63
Hoover,5/16/2005,1U,339807,4452943,8,11.2,2.79
Hoover,5/16/2005,,339807,4452943,0,16.5,10.62
Hoover,5/16/2005,,339807,4452943,1,16.6,10.24
Hoover,5/16/2005,,339807,4452943,2,16.6,9.87
Hoover,5/16/2005,,339807,4452943,3,16.3,8.85
Hoover,5/16/2005,,339807,4452943,4,16.1,8.2
Hoover,5/16/2005,,339807,4452943,5,14.7,5.75
Hoover,5/16/2005,,339807,4452943,6,10,3.83
Hoover,5/16/2005,,339807,4452943,7,11.4,3.63
Hoover,5/16/2005,,339807,4452943,8,11.2,2.79
Hoover,5/17/2005,,339746,4441462,0,20,10.73
Hoover,5/17/2005,,339746,4441462,1,19.9,10.94
Hoover,5/17/2005,,339746,4441462,2,17.3,10.85
Hoover,5/17/2005,,339746,4441462,3,15.5,8.84
Hoover,5/17/2005,,339746,4441462,4,15.3,8.12
Hoover,5/17/2005,,339746,4441462,5,14.9,7.14
Hoover,5/17/2005,,339746,4441462,6,14.2,6.01
Hoover,5/17/2005,,339746,4441462,7,13.8,5.5
Hoover,5/18/2005,1L,340203,4445548,0,18.6,11.88
Hoover,5/18/2005,1L,340203,4445548,1,18.6,11.66
Hoover,5/18/2005,1L,340203,4445548,2,16.9,10.48
Hoover,5/18/2005,1L,340203,4445548,3,15.9,9.48
Hoover,5/18/2005,1L,340203,4445548,4,15.4,8.08
Hoover,5/18/2005,1L,340203,4445548,5,14.7,6.71
Hoover,5/18/2005,1L,340203,4445548,6,13.8,5.64
Hoover,5/18/2005,1L,340203,4445548,7,12.9,4.8
Hoover,5/18/2005,1L,340203,4445548,8,12.7,4.66
Hoover,5/18/2005,1L,340203,4445548,9,12.2,4.3
Hoover,5/18/2005,1L,340203,4445548,10,11,4.02
Hoover,5/18/2005,,340203,4445548,0,18.6,11.88
Hoover,5/18/2005,,340203,4445548,1,18.6,11.66
Hoover,5/18/2005,,340203,4445548,2,16.9,10.48
Hoover,5/18/2005,,340203,4445548,3,15.9,9.48
Hoover,5/18/2005,,340203,4445548,4,15.4,8.08
Hoover,5/18/2005,,340203,4445548,5,14.7,6.71
Hoover,5/18/2005,,340203,4445548,6,13.8,5.64
Hoover,5/18/2005,,340203,4445548,7,12.9,4.8
Hoover,5/18/2005,,340203,4445548,8,12.7,4.66
Hoover,5/18/2005,,340203,4445548,9,12.2,4.3
Hoover,5/18/2005,,340203,4445548,10,11,4.02
Hoover,6/1/2005,1D,339722,4441463,0,20.2,8.56
Hoover,6/1/2005,1D,339722,4441463,1,20.2,8.47
Hoover,6/1/2005,1D,339722,4441463,2,20,8.37
Hoover,6/1/2005,1D,339722,4441463,3,18.9,8.26
Hoover,6/1/2005,1D,339722,4441463,4,17.6,6
Hoover,6/1/2005,1D,339722,4441463,5,16.7,5.09
Hoover,6/1/2005,1D,339722,4441463,6,16,4.28
Hoover,6/1/2005,1D,339722,4441463,7,15.3,3.7
Hoover,6/1/2005,1D,339722,4441463,8,14.8,3.46
Hoover,6/1/2005,1D,339722,4441463,9,13.9,3.02
Hoover,6/1/2005,1D,339722,4441463,10,12.4,2.64
Hoover,6/1/2005,1D,339722,4441463,11,11.5,2.53
Hoover,6/1/2005,1D,339722,4441463,12,11,2.15
Hoover,6/5/2005,1L,339722,4441463,0,20.2,8.56
Hoover,6/5/2005,1L,339722,4441463,1,20.2,8.47
Hoover,6/5/2005,1L,339722,4441463,2,20,8.37
Hoover,6/5/2005,1L,339722,4441463,3,18.9,8.26
Hoover,6/5/2005,1L,339722,4441463,4,17.6,6
Hoover,6/5/2005,1L,339722,4441463,5,16.7,5.09
Hoover,6/5/2005,1L,339722,4441463,6,16,4.28
Hoover,6/5/2005,1L,339722,4441463,7,15.3,3.7
Hoover,6/5/2005,1L,339722,4441463,8,14.8,3.46
Hoover,6/5/2005,1L,339722,4441463,9,13.9,3.02
Hoover,6/5/2005,1L,339722,4441463,10,12.4,2.64
Hoover,6/5/2005,1L,339722,4441463,11,11.5,2.53
Hoover,6/5/2005,1L,339722,4441463,12,11,2.15
Hoover,8/4/2005,1,339567,4441451,0,29.5,6.55
Hoover,8/4/2005,1,339567,4441451,1,29.5,6.38
Hoover,8/4/2005,1,339567,4441451,2,27.3,3.24
Hoover,8/4/2005,1,339567,4441451,3,26.8,1.29
Hoover,8/4/2005,1,339567,4441451,4,26.4,0.98
Hoover,8/4/2005,1,339567,4441451,5,26.3,0.92
Hoover,8/4/2005,1,339567,4441451,6,26.1,0.9
Hoover,8/4/2005,1,339567,4441451,7,25.8,0.87
Hoover,8/4/2005,1,339567,4441451,8,24.4,0.86
Hoover,8/4/2005,1,339567,4441451,9,21.8,0.86
Hoover,8/4/2005,1,339567,4441451,10,19.9,0.84
Hoover,8/4/2005,9,339757,4441623,1,29.6,
Hoover,8/4/2005,9,339757,4441623,3,26.9,
Hoover,8/4/2005,9,339757,4441623,5,26.3,
Hoover,8/4/2005,9,339757,4441623,7,25.5,
Hoover,10/30/2005,,339567,4441451,0,14.3,5.18
Hoover,10/30/2005,,339567,4441451,1,13.7,5.53
Hoover,10/30/2005,,339567,4441451,2,13.7,5.46
Hoover,10/30/2005,,339567,4441451,3,13.6,5.41
Hoover,10/30/2005,,339567,4441451,4,13.5,5.31
Hoover,10/30/2005,,339567,4441451,5,13.4,5.2
Hoover,10/30/2005,,339567,4441451,6,13.3,5.32
Hoover,10/30/2005,,339567,4441451,7,13.2,5.35
Hoover,10/30/2005,,339567,4441451,8,13.2,5.31
Hoover,10/30/2005,,339567,4441451,9,13,5.66
Hoover,10/30/2005,,339567,4441451,10,13,5.63
Hoover,10/30/2005,,339567,4441451,11,12.9,5.64
Hoover,10/30/2005,,339567,4441451,12,19.9,5.74
Hoover,10/30/2005,,339567,4441451,13,12.8,5.83
Hoover,10/30/2005,,339567,4441451,14,12.7,5.77
Hoover,4/4/2006,W01,340053,4444133,0,6.5,12.2
Hoover,4/4/2006,W01,340053,4444133,1,6.5,11.66
Hoover,4/4/2006,W01,340053,4444133,2,6.4,12.34
Hoover,4/4/2006,W01,340053,4444133,3,6.3,12.38
Hoover,4/4/2006,W01,340053,4444133,4,6.3,12.42
Hoover,4/4/2006,W01,340053,4444133,5,6.3,12.36
Hoover,4/4/2006,W01,340053,4444133,6,6.3,12.34
Hoover,4/24/2006,W01,340112,4450194,0,18.9,13.63
Hoover,4/24/2006,W01,340112,4450194,1,18.8,13.99
Hoover,4/24/2006,W01,340112,4450194,2,17.1,11.43
Hoover,4/24/2006,W01,340112,4450194,3,16.5,9.55
Hoover,4/24/2006,W01,340112,4450194,4,15,5.98
Hoover,4/24/2006,W01,340112,4450194,5,12.1,4.78
Hoover,4/24/2006,W01,340112,4450194,6,12.6,3.72
Hoover,4/24/2006,W01,340112,4450194,7,11.9,2.74
Hoover,4/24/2006,W01,340112,4450194,8,11.7,3.24
Hoover,4/25/2006,W02,340003,4445060,0,15.7,11.17
Hoover,4/25/2006,W02,340003,4445060,1,15.7,10.62
Hoover,4/25/2006,W02,340003,4445060,2,15.7,10.75
Hoover,4/25/2006,W02,340003,4445060,3,15.8,10.57
Hoover,4/25/2006,W02,340003,4445060,4,15.5,9.98
Hoover,4/25/2006,W02,340003,4445060,5,15.4,9.72
Hoover,4/25/2006,W02,340003,4445060,6,15.2,9.56
Hoover,4/25/2006,W02,340003,4445060,7,14.2,8.53
Hoover,4/25/2006,W02,340003,4445060,8,13.6,8.07
Hoover,4/25/2006,W02,340003,4445060,9,12,7.16
Hoover,4/25/2006,W02,340003,4445060,10,11,7.04
Hoover,4/25/2006,W02,340003,4445060,11,10.3,6.88
Hoover,4/25/2006,W02,340003,4445060,12,9.4,6.77
Hoover,4/25/2006,W02,340003,4445060,13,9.4,6.85
Hoover,4/26/2006,W03,339768,4443668,0,15.6,10.2
Hoover,4/26/2006,W03,339768,4443668,1,15.5,10
Hoover,4/26/2006,W03,339768,4443668,2,15,9.25
Hoover,4/26/2006,W03,339768,4443668,3,14.9,9.28
Hoover,4/26/2006,W03,339768,4443668,4,14.8,9.03
Hoover,4/26/2006,W03,339768,4443668,5,14.7,8.73
Hoover,4/26/2006,W03,339768,4443668,6,14.7,8.83
Hoover,4/26/2006,W03,339768,4443668,7,14.4,8.35
Hoover,4/26/2006,W03,339768,4443668,8,14.2,7.82
Hoover,4/26/2006,W03,339768,4443668,9,12.1,5.98
Hoover,4/26/2006,W03,339768,4443668,10,10.5,5.94
Hoover,6/5/2006,W01,339665,4441952,0,22.5,9.2
Hoover,6/5/2006,W01,339665,4441952,1,22.4,9.36
Hoover,6/5/2006,W01,339665,4441952,2,22.3,9.37
Hoover,6/5/2006,W01,339665,4441952,3,22.3,9.29
Hoover,6/5/2006,W01,339665,4441952,4,22.2,9.29
Hoover,6/5/2006,W01,339665,4441952,5,22.2,9.26
Hoover,6/5/2006,W01,339665,4441952,6,22.1,9.09
Hoover,6/5/2006,W01,339665,4441952,7,19,4.41
Hoover,6/5/2006,W01,339665,4441952,8,16.6,3.35
Hoover,6/5/2006,W01,339665,4441952,9,15.9,2.97
Hoover,6/5/2006,W01,339665,4441952,10,15.3,2.44
Hoover,6/5/2006,W01,339665,4441952,11,14.7,1.75
Hoover,6/6/2006,W01,339747,4441613,0,23.3,10.3
Hoover,6/6/2006,W01,339747,4441613,0,23.3,10.3
Hoover,6/6/2006,W01,339747,4441613,1,22,8.8
Hoover,6/6/2006,W01,339747,4441613,1,22,8.8
Hoover,6/6/2006,W01,339747,4441613,2,21.8,7.8
Hoover,6/6/2006,W01,339747,4441613,2,21.8,7.8
Hoover,6/6/2006,W01,339747,4441613,3,21.7,7.1
Hoover,6/6/2006,W01,339747,4441613,3,21.7,7.1
Hoover,6/6/2006,W01,339747,4441613,4,21.5,6.3
Hoover,6/6/2006,W01,339747,4441613,4,21.5,6.3
Hoover,6/6/2006,W01,339747,4441613,5,20.9,5.5
Hoover,6/6/2006,W01,339747,4441613,5,20.9,5.5
Hoover,6/6/2006,W01,339747,4441613,6,19.3,4.4
Hoover,6/6/2006,W01,339747,4441613,6,19.3,4.4
Hoover,6/6/2006,W01,339747,4441613,7,16.6,2.7
Hoover,6/6/2006,W01,339747,4441613,7,16.6,2.7
Hoover,6/6/2006,W01,339747,4441613,8,15.8,2.5
Hoover,6/6/2006,W01,339747,4441613,8,15.8,2.5
Hoover,6/6/2006,W01,339747,4441613,9,15.1,1.9
Hoover,6/6/2006,W01,339747,4441613,9,15.1,1.9
Hoover,7/10/2006,W01,339758,4441626,0,25,4.04
Hoover,7/10/2006,W01,339758,4441626,1,24.8,4.05
Hoover,7/10/2006,W01,339758,4441626,2,24.6,3.55
Hoover,7/10/2006,W01,339758,4441626,3,23.6,1.24
Hoover,7/10/2006,W01,339758,4441626,4,23.6,0.44
Hoover,7/10/2006,W01,339758,4441626,5,23.5,0.21
Hoover,7/10/2006,W01,339758,4441626,6,23.3,0.02
Hoover,7/10/2006,W01,339758,4441626,7,22.2,0
Hoover,8/7/2006,9,339757,4441623,1,28.9,
Hoover,8/7/2006,9,339757,4441623,3,27.4,
Hoover,8/7/2006,9,339757,4441623,5,26.5,
Hoover,8/7/2006,9,339757,4441623,7,23.8,
Hoover,8/7/2006,W01,339531,4441785,0,28.3,9.66
Hoover,8/7/2006,W01,339531,4441785,1,28.3,9.61
Hoover,8/7/2006,W01,339531,4441785,2,27.6,6.65
Hoover,8/7/2006,W01,339531,4441785,3,27.4,4.76
Hoover,8/7/2006,W01,339531,4441785,4,27.1,2.41
Hoover,8/7/2006,W01,339531,4441785,5,26.6,0.03
Hoover,8/7/2006,W01,339531,4441785,6,24.8,0.01
Hoover,8/7/2006,W01,339531,4441785,7,24,0
Hoover,8/7/2006,W01,339531,4441785,8,23.3,0
Hoover,8/7/2006,W01,339531,4441785,9,22.5,0
Hoover,8/7/2006,W01,339531,4441785,10,22,0
Hoover,8/7/2006,W01,339531,4441785,11,20.7,0
Hoover,8/7/2006,W01,339531,4441785,12,19.5,0
Hoover,8/7/2006,W01,339531,4441785,13,18.4,0
Hoover,8/7/2006,W01,339531,4441785,14,16.3,0
Hoover,8/7/2006,W01,339531,4441785,15,15.4,0
Hoover,9/19/2006,W01,339757,4441619,0,22,4.65
Hoover,9/19/2006,W01,339757,4441619,1,22,4.6
Hoover,9/19/2006,W01,339757,4441619,2,22,4.6
Hoover,9/19/2006,W01,339757,4441619,3,21.9,4.41
Hoover,9/19/2006,W01,339757,4441619,4,21.9,4.3
Hoover,9/19/2006,W01,339757,4441619,5,21.5,2.61
Hoover,10/2/2006,1,339863,4441233,0,19.3,5.44
Hoover,10/2/2006,1,339863,4441233,1,19,4.59
Hoover,10/2/2006,1,339863,4441233,2,18.7,3.87
Hoover,10/2/2006,1,339863,4441233,3,18.6,3.59
Hoover,10/2/2006,1,339863,4441233,4,18.6,3.51
Hoover,10/2/2006,1,339863,4441233,5,18.6,3.36
Hoover,10/2/2006,1,339863,4441233,6,18.6,3.25
Hoover,10/2/2006,1,339863,4441233,7,18.5,3.13
Hoover,10/2/2006,1,339863,4441233,8,18.5,3.07
Hoover,10/2/2006,W01,339177,4443237,0,19.3,5.44
Hoover,10/2/2006,W01,339177,4443237,1,19,4.59
Hoover,10/2/2006,W01,339177,4443237,2,18.7,3.87
Hoover,10/2/2006,W01,339177,4443237,3,18.6,3.59
Hoover,10/2/2006,W01,339177,4443237,4,18.6,3.51
Hoover,10/2/2006,W01,339177,4443237,5,18.6,3.36
Hoover,10/2/2006,W01,339177,4443237,6,18.6,3.25
Hoover,10/2/2006,W01,339177,4443237,7,18.5,3.13
Hoover,10/2/2006,W01,339177,4443237,8,18.5,3.07
Hoover,10/23/2006,W01,339758,4441621,0,13.1,5.5
Hoover,10/23/2006,W01,339758,4441621,1,13.4,5.4
Hoover,10/23/2006,W01,339758,4441621,2,13.4,5.4
Hoover,10/23/2006,W01,339758,4441621,3,13.4,5.2
Hoover,10/23/2006,W01,339758,4441621,4,13.4,5.2
Hoover,10/23/2006,W01,339758,4441621,5,13.5,5.2
Hoover,10/24/2006,W01,339758,4441621,0,13.1,5.5
Hoover,10/24/2006,W01,339758,4441621,1,13.4,5.4
Hoover,10/24/2006,W01,339758,4441621,2,13.4,5.4
Hoover,10/24/2006,W01,339758,4441621,3,13.4,5.2
Hoover,10/24/2006,W01,339758,4441621,4,13.4,5.2
Hoover,10/24/2006,W01,339758,4441621,5,13.5,5.2
Hoover,10/30/2006,W01,339753,4441634,0,12.1,6.19
Hoover,10/30/2006,W01,339753,4441634,1,11.9,6.21
Hoover,10/30/2006,W01,339753,4441634,2,11.7,6.05
Hoover,10/30/2006,W01,339753,4441634,3,11.6,5.95
Hoover,10/30/2006,W01,339753,4441634,4,11.5,6.11
Hoover,10/30/2006,W01,339753,4441634,5,11.5,6.1
Hoover,10/30/2006,W01,339753,4441634,6,11.4,6.03
Hoover,10/30/2006,W01,339753,4441634,7,11.4,6.17
Hoover,10/30/2006,W01,339753,4441634,8,11.4,6.06
Hoover,3/29/2007,W01,339784,4441643,0,10.3,11.1
Hoover,3/29/2007,W01,339784,4441643,1,10.3,10.8
Hoover,3/29/2007,W01,339784,4441643,2,10.3,10.6
Hoover,3/29/2007,W01,339784,4441643,3,10.4,10.2
Hoover,3/29/2007,W01,339784,4441643,4,10.4,9.7
Hoover,3/29/2007,W01,339784,4441643,5,10.4,9.3
Hoover,5/7/2007,W01,339731,4441644,0,17.2,11.7
Hoover,5/7/2007,W01,339731,4441644,0,17.2,11.7
Hoover,5/7/2007,W01,339731,4441644,1,16.8,12.2
Hoover,5/7/2007,W01,339731,4441644,1,16.8,12.2
Hoover,5/7/2007,W01,339731,4441644,2,15.6,9.8
Hoover,5/7/2007,W01,339731,4441644,2,15.6,9.8
Hoover,5/7/2007,W01,339731,4441644,3,15.4,9.4
Hoover,5/7/2007,W01,339731,4441644,3,15.4,9.4
Hoover,5/7/2007,W01,339731,4441644,4,15.1,9.1
Hoover,5/7/2007,W01,339731,4441644,4,15.1,9.1
Hoover,5/7/2007,W01,339731,4441644,5,14.7,8.4
Hoover,5/7/2007,W01,339731,4441644,5,14.7,8.4
Hoover,5/7/2007,W01,339731,4441644,6,12.4,7.9
Hoover,5/7/2007,W01,339731,4441644,6,12.4,7.9
Hoover,5/7/2007,W01,339731,4441644,7,11.3,7.8
Hoover,5/7/2007,W01,339731,4441644,7,11.3,7.8
Hoover,5/7/2007,W01,339731,4441644,8,10.5,7.6
Hoover,5/7/2007,W01,339731,4441644,8,10.5,7.6
Hoover,5/7/2007,W01,339731,4441644,9,9.8,7.5
Hoover,5/7/2007,W01,339731,4441644,9,9.8,7.5
Hoover,5/7/2007,W01,339731,4441644,10,9.5,7.6
Hoover,5/7/2007,W01,339731,4441644,10,9.5,7.6
Hoover,5/7/2007,W01,339731,4441644,11,9.2,7.5
Hoover,5/7/2007,W01,339731,4441644,11,9.2,7.5
Hoover,5/7/2007,W01,339731,4441644,12,9,7.1
Hoover,5/7/2007,W01,339731,4441644,12,9,7.1
Hoover,5/7/2007,W01,339731,4441644,13,8.9,0.2
Hoover,5/7/2007,W01,339731,4441644,13,8.9,0.2
Hoover,5/21/2007,W01,339735,4441629,0,20.5,10.6
Hoover,5/21/2007,W01,339735,4441629,0,20.5,10.6
Hoover,5/21/2007,W01,339735,4441629,1,20,10.4
Hoover,5/21/2007,W01,339735,4441629,1,20,10.4
Hoover,5/21/2007,W01,339735,4441629,2,18.3,9.1
Hoover,5/21/2007,W01,339735,4441629,2,18.3,9.1
Hoover,5/21/2007,W01,339735,4441629,3,17.8,9
Hoover,5/21/2007,W01,339735,4441629,3,17.8,9
Hoover,5/21/2007,W01,339735,4441629,4,17.6,8.3
Hoover,5/21/2007,W01,339735,4441629,4,17.6,8.3
Hoover,5/21/2007,W01,339735,4441629,5,17.5,7
Hoover,5/21/2007,W01,339735,4441629,5,17.5,7
Hoover,5/21/2007,W01,339735,4441629,6,17.2,6.2
Hoover,5/21/2007,W01,339735,4441629,6,17.2,6.2
Hoover,5/21/2007,W01,339735,4441629,7,17,5.7
Hoover,5/21/2007,W01,339735,4441629,7,17,5.7
Hoover,5/21/2007,W01,339735,4441629,8,15.8,5.1
Hoover,5/21/2007,W01,339735,4441629,8,15.8,5.1
Hoover,5/21/2007,W01,339735,4441629,9,13.2,4
Hoover,5/21/2007,W01,339735,4441629,9,13.2,4
Hoover,6/19/2007,W01,339731,4441644,0,23.7,5.87
Hoover,6/19/2007,W01,339731,4441644,1,23.7,5.58
Hoover,6/19/2007,W01,339731,4441644,2,22.9,1
Hoover,6/19/2007,W01,339731,4441644,3,22.5,0.3
Hoover,6/19/2007,W01,339731,4441644,4,22,0.02
Hoover,6/19/2007,W01,339731,4441644,5,21.1,0.01
Hoover,6/19/2007,W01,339731,4441644,6,20.2,0
Hoover,6/19/2007,W01,339731,4441644,7,18.1,0.01
Hoover,6/19/2007,W01,339731,4441644,8,16.1,0
Hoover,6/19/2007,W01,339731,4441644,9,14.8,0
Hoover,6/19/2007,W01,339731,4441644,10,14.9,0
Hoover,7/25/2007,W01,339720,4444126,0,24.1,6.87
Hoover,7/25/2007,W01,339720,4444126,1,24.1,6.85
Hoover,7/25/2007,W01,339720,4444126,2,24.1,6.78
Hoover,7/25/2007,W01,339720,4444126,3,24,6.79
Hoover,7/25/2007,W01,339720,4444126,4,24,6.78
Hoover,7/25/2007,W01,339720,4444126,5,24,6.84
Hoover,7/25/2007,W01,339720,4444126,6,23.8,6.02
Hoover,7/25/2007,W01,339720,4444126,7,22.4,0.05
Hoover,7/25/2007,W01,339720,4444126,8,20.4,0
Hoover,7/25/2007,W01,339720,4444126,9,16.3,0
Hoover,7/25/2007,W01,339720,4444126,10,14.6,0
Hoover,7/25/2007,W01,339720,4444126,11,14,0
Hoover,8/6/2007,1,339676,4441993,0,29.3,10.14
Hoover,8/6/2007,1,339676,4441993,1,29.2,10.14
Hoover,8/6/2007,1,339676,4441993,2,26.8,8.01
Hoover,8/6/2007,1,339676,4441993,3,26.3,6.33
Hoover,8/6/2007,1,339676,4441993,4,25.1,2.19
Hoover,8/6/2007,1,339676,4441993,5,24.4,0.1
Hoover,8/6/2007,1,339676,4441993,6,24.1,0.03
Hoover,8/6/2007,9,339757,4441623,1,27.2,
Hoover,8/6/2007,9,339757,4441623,3,25,
Hoover,8/6/2007,9,339757,4441623,5,23.8,
Hoover,8/6/2007,9,339757,4441623,7,22.8,0.01
Hoover,10/2/2007,W01,339615,4441913,0,20.7,4.87
Hoover,10/2/2007,W01,339615,4441913,1,20.8,4.9
Hoover,10/2/2007,W01,339615,4441913,2,20.8,4.93
Hoover,10/2/2007,W01,339615,4441913,3,20.7,4.83
Hoover,10/2/2007,W01,339615,4441913,4,20.7,4.57
Hoover,10/2/2007,W01,339615,4441913,5,20.7,4.56
Hoover,10/2/2007,W01,339615,4441913,6,20.7,4.42
Hoover,10/2/2007,W01,339615,4441913,7,20.7,4.22
Hoover,10/2/2007,W01,339615,4441913,8,20.5,3.08
Hoover,10/2/2007,W01,339615,4441913,9,20.3,1.13
Hoover,10/2/2007,W01,339615,4441913,10,19.3,0.15
Hoover,10/2/2007,W01,339615,4441913,11,17.4,0.09
Hoover,10/2/2007,W01,339615,4441913,12,14.1,0.07
Hoover,10/2/2007,W01,339615,4441913,13,12.5,0.06
Hoover,10/2/2007,W01,339615,4441913,14,11.7,0.05
Hoover,10/3/2007,w01,339719,4441624,0,21.2,7.41
Hoover,10/3/2007,W01,339719,4441624,0,21.2,7.41
Hoover,10/3/2007,w01,339719,4441624,1,20.8,6.15
Hoover,10/3/2007,W01,339719,4441624,1,20.8,6.15
Hoover,10/3/2007,w01,339719,4441624,2,20.7,5.8
Hoover,10/3/2007,W01,339719,4441624,2,20.7,5.8
Hoover,10/3/2007,w01,339719,4441624,3,20.7,5.09
Hoover,10/3/2007,W01,339719,4441624,3,20.7,5.09
Hoover,10/3/2007,w01,339719,4441624,4,20.5,4.76
Hoover,10/3/2007,W01,339719,4441624,4,20.5,4.76
Hoover,10/3/2007,w01,339719,4441624,5,20.4,4.32
Hoover,10/3/2007,W01,339719,4441624,5,20.4,4.32
Hoover,10/3/2007,w01,339719,4441624,6,20.4,4.16
Hoover,10/3/2007,W01,339719,4441624,6,20.4,4.16
Hoover,10/3/2007,w01,339719,4441624,7,20.3,4
Hoover,10/3/2007,W01,339719,4441624,7,20.3,4
Hoover,10/3/2007,w01,339719,4441624,8,20.2,2.82
Hoover,10/3/2007,W01,339719,4441624,8,20.2,2.82
Hoover,10/3/2007,w01,339719,4441624,9,20,1.68
Hoover,10/3/2007,W01,339719,4441624,9,20,1.68
Hoover,10/23/2007,W01,339566,4441594,0,17,4.92
Hoover,10/23/2007,W01,339566,4441594,1,17.1,4.81
Hoover,10/23/2007,W01,339566,4441594,2,17.1,4.94
Hoover,10/23/2007,W01,339566,4441594,3,17.1,5.04
Hoover,10/23/2007,W01,339566,4441594,4,17.1,4.88
Hoover,10/23/2007,W01,339566,4441594,5,17.1,4.94
Hoover,10/23/2007,W01,339566,4441594,6,17.1,4.92
Hoover,10/23/2007,W01,339566,4441594,7,17.1,4.94
Hoover,10/23/2007,W01,339566,4441594,8,17.1,4.93
Hoover,10/23/2007,W01,339566,4441594,9,17.2,4.98
Hoover,10/23/2007,W01,339566,4441594,10,17.2,4.95
Hoover,10/23/2007,W01,339566,4441594,11,17.2,4.93
Hoover,10/29/2007,W01,340640,4449192,0,15.1,10.06
Hoover,10/29/2007,W01,340640,4449192,1,15,9.92
Hoover,10/29/2007,W01,340640,4449192,2,14.4,9.32
Hoover,10/29/2007,W01,340640,4449192,3,14.2,9.13
Hoover,10/29/2007,W01,340640,4449192,4,14,9.04
Hoover,10/29/2007,W01,340640,4449192,5,13.6,8.91
Hoover,10/29/2007,W01,340640,4449192,6,13.5,7.95
Hoover,10/30/2007,W01,339976,4444904,0,15.7,7.25
Hoover,10/30/2007,W01,339976,4444904,1,15.5,7.19
Hoover,10/30/2007,W01,339976,4444904,2,15.4,1.04
Hoover,10/30/2007,W01,339976,4444904,3,15.3,6.9
Hoover,10/30/2007,W01,339976,4444904,4,15.3,6.93
Hoover,10/30/2007,W01,339976,4444904,5,15.2,6.94
Hoover,10/30/2007,W01,339976,4444904,6,15.2,6.95
Hoover,10/30/2007,W01,339976,4444904,7,15,6.75
Hoover,10/30/2007,W01,339976,4444904,8,14.9,6.71
Hoover,10/30/2007,W01,339976,4444904,9,14.9,6.54
Hoover,10/30/2007,W01,339976,4444904,10,14.8,6.45
Hoover,11/1/2007,W01,339737,4441624,0,15.4,5.81
Hoover,11/1/2007,W01,339737,4441624,1,15.3,5.92
Hoover,11/1/2007,W01,339737,4441624,2,15.2,5.69
Hoover,11/1/2007,W01,339737,4441624,3,15.2,5.81
Hoover,11/1/2007,W01,339737,4441624,4,15.1,5.61
Hoover,11/1/2007,W01,339737,4441624,5,15.1,5.59
Hoover,11/1/2007,W01,339737,4441624,6,15,5.62
Hoover,11/1/2007,W01,339737,4441624,7,15,5.39
Hoover,4/7/2008,W01,339751,4441677,0,7.3,7.97
Hoover,4/7/2008,W01,339751,4441677,1,7.1,7.07
Hoover,4/7/2008,W01,339751,4441677,2,6.9,10.9
Hoover,4/7/2008,W01,339751,4441677,3,6.5,10.75
Hoover,4/7/2008,W01,339751,4441677,4,6.3,10.78
Hoover,4/7/2008,W01,339751,4441677,5,6.2,10.99
Hoover,4/7/2008,W01,339751,4441677,6,6.1,10.99
Hoover,4/7/2008,W01,339751,4441677,7,6.1,11
Hoover,4/7/2008,W01,339751,4441677,8,6,10.57
Hoover,4/7/2008,W01,339751,4441677,9,6,11
Hoover,5/1/2008,H_I,340034,4450530,0,15.8,12.13
Hoover,5/1/2008,H_I,340034,4450530,1,15.8,12.08
Hoover,5/1/2008,H_I,340034,4450530,2,15.8,12.09
Hoover,5/1/2008,H_I,340034,4450530,3,15.8,12.07
Hoover,5/1/2008,H_I,340034,4450530,4,15.7,12.02
Hoover,5/1/2008,H_I,340034,4450530,5,15.6,11.73
Hoover,5/1/2008,H_I,340034,4450530,6,12.4,6.33
Hoover,5/1/2008,H_I,340034,4450530,7,10.8,5.22
Hoover,5/1/2008,H_O,339537,4442467,0,14.7,11.2
Hoover,5/1/2008,H_O,339537,4442467,1,14.7,11.14
Hoover,5/1/2008,H_O,339537,4442467,2,11.4,11.15
Hoover,5/1/2008,H_O,339537,4442467,3,14.4,11.12
Hoover,5/1/2008,H_O,339537,4442467,4,14.3,11.05
Hoover,5/1/2008,H_O,339537,4442467,5,13.9,10.87
Hoover,5/1/2008,H_O,339537,4442467,6,10.7,8.92
Hoover,5/1/2008,H_O,339537,4442467,7,10.3,8.82
