692187.282,4383763.612,-3
692995.58,4383571.128,-3
693010.101,4383556.269,-3
693030.818,4383521.218,-3
693035.113,4383513.971,-3
693158.544,4383229,-3
693192.974,4383222.34,-3
693200.152,4383217.422,-3
694177.127,4382276.645,-3
694163.128,4380949.394,-3
694166.773,4380947.719,-3
694287.887,4380864.791,-3
694291.524,4380863.104,-3
694373.702,4380838.294,-3
694377.799,4380838.2,-3
694382.355,4380838.363,-3
694119.576,4381163.369,-3
694103.213,4381176.831,-3
693344.207,4381938.049,-3
693241.118,4382137.705,-3
693236.754,4382144.971,-3
693232.845,4382163.94,-3
693232.602,4382168.253,-3
693233.806,4382176.975,-3
693255.307,4382212.717,-3
693254.724,4382217.323,-3
693234.787,4382258.894,-3
693234.922,4382263.468,-3
693188.124,4382360.108,-3
692549.259,4383243.492,-3
693929.856,4382334.005,-3
692233.961,4383754.855,-3
692217.258,4383749.621,-3
692221.409,4383748.806,-3
692226.281,4383747.674,-3
693262.891,4382183.182,-3
693268.534,4382190.273,-3
692896.654,4382569.389,-3.1
692899.607,4382572.107,-3.1
692905.667,4382577.88,-3.1
692908.925,4382580.366,-3.1
693723.32,4382549.51,-3.1
694192.746,4381864.975,-3.1
694306.421,4380864.921,-3.1
693244.038,4382134.605,-3.1
693234.994,4382149.292,-3.1
693233.116,4382158.349,-3.1
692465.284,4383556.14,-3.1
693552.636,4381469.781,-3.1
693927.391,4382331.737,-3.1
693210.785,4382306.564,-3.1
694129.077,4381167.911,-3.1
692182.641,4383759.996,-3.1
692994.257,4383573.642,-3.2
693041.993,4383484.338,-3.2
693152.693,4383228.832,-3.2
694194.24,4381857.513,-3.2
694222.996,4380884.737,-3.2
694527.45,4380832.18,-3.2
693233.697,4382153.348,-3.2
692467.346,4383550.19,-3.2
692463.78,4383551.753,-3.2
693338.407,4383140.602,-3.2
693091.012,4383400.902,-3.2
692992.013,4383620.529,-3.2
693879.239,4381240.481,-3.2
692171.168,4383764.06,-3.2
692213.199,4383750.276,-3.2
693260.719,4382179.35,-3.2
693271.19,4382194.063,-3.2
692890.688,4382563.185,-3.3
692893.39,4382566.317,-3.3
692912.569,4382583.341,-3.3
692916.079,4382585.924,-3.3
692920.975,4382589.263,-3.3
692351.558,4383674.458,-3.3
692344.184,4383683.02,-3.3
692343.225,4383711.079,-3.3
692341.091,4383723.795,-3.3
692278.389,4383734.818,-3.3
692267.279,4383737.498,-3.3
692259.514,4383740.07,-3.3
692254.372,4383741.884,-3.3
692250.766,4383743.498,-3.3
692243.401,4383745.549,-3.3
692235.255,4383748.182,-3.3
692230.407,4383749.496,-3.3
692210.135,4383751.522,-3.3
692206.658,4383750.052,-3.3
692198.052,4383746.054,-3.3
692178.667,4383762.386,-3.3
692329.385,4383747.296,-3.3
692332.693,4383745.964,-3.3
692336.426,4383744.721,-3.3
692342.129,4383743.61,-3.3
692356.099,4383743.204,-3.3
692360.266,4383743.362,-3.3
692368.695,4383744.202,-3.3
692372.897,4383744.612,-3.3
692377.063,4383745.164,-3.3
692385.286,4383746.723,-3.3
692389.469,4383747.598,-3.3
692399.563,4383749.957,-3.3
692403.616,4383750.97,-3.3
692407.69,4383751.953,-3.3
692415.965,4383753.864,-3.3
692420.261,4383754.822,-3.3
692424.416,4383755.87,-3.3
692430.318,4383757.526,-3.3
692434.337,4383758.582,-3.3
692438.299,4383759.623,-3.3
692442.569,4383760.743,-3.3
692447.968,4383762.251,-3.3
692451.807,4383763.378,-3.3
692455.752,4383764.189,-3.3
692459.71,4383765.061,-3.3
692463.722,4383766.066,-3.3
692467.734,4383766.868,-3.3
692472.044,4383767.547,-3.3
692476.22,4383768.512,-3.3
692485.926,4383770.702,-3.3
692494.375,4383772.417,-3.3
692512.178,4383832.719,-3.3
692512.363,4383836.748,-3.3
692513.218,4383840.502,-3.3
692514.576,4383844.142,-3.3
692726.187,4383797.103,-3.3
692729.315,4383795.422,-3.3
692736.087,4383791.878,-3.3
692739.738,4383789.841,-3.3
692744.07,4383787.869,-3.3
692747.451,4383786.402,-3.3
692989.959,4383582.311,-3.3
692991.931,4383578.191,-3.3
693040.244,4383497.142,-3.3
693040.642,4383488.819,-3.3
693055.655,4383466.599,-3.3
693058.246,4383463.019,-3.3
693061.145,4383458.167,-3.3
693064.642,4383449.796,-3.3
693109.586,4383346.882,-3.3
693111.222,4383342.795,-3.3
693113.224,4383332.941,-3.3
693119.088,4383251.203,-3.3
693139.23,4383230.425,-3.3
693144.202,4383228.895,-3.3
693206.706,4383211.142,-3.3
693211.128,4383207.13,-3.3
693269.024,4383191.026,-3.3
693272.679,4383188.408,-3.3
693276.185,4383184.755,-3.3
693279.67,4383180.32,-3.3
693281.903,4383176.45,-3.3
693313.55,4383146.684,-3.3
693317.43,4383144.248,-3.3
693321.644,4383141.365,-3.3
693325.679,4383138.676,-3.3
693375.955,4383108.689,-3.3
693378.824,4383097.986,-3.3
693381.468,4383088.801,-3.3
693383.415,4383083.735,-3.3
693385.813,4383079.237,-3.3
693388.741,4383075.22,-3.3
693395.973,4383065.585,-3.3
693469.992,4382989.785,-3.3
693472.664,4382985.3,-3.3
693506.81,4382936.973,-3.3
693623.266,4382795.203,-3.3
693626.237,4382791.621,-3.3
693680.973,4382694.74,-3.3
693684.432,4382689.303,-3.3
693686.738,4382685.291,-3.3
693692.329,4382677.557,-3.3
693694.409,4382673.362,-3.3
693695.645,4382669.163,-3.3
693695.595,4382663.122,-3.3
693713.564,4382565.995,-3.3
693714.81,4382561.477,-3.3
693717.075,4382557.336,-3.3
693726.66,4382546.146,-3.3
693918.859,4382342.917,-3.3
693922.589,4382339.447,-3.3
693925.647,4382335.434,-3.3
693929.821,4382331.66,-3.3
694082.406,4382330.396,-3.3
694085.671,4382328.26,-3.3
694160.997,4382305.912,-3.3
694165.182,4382303.838,-3.3
694170.188,4382300.594,-3.3
694178.167,4382295.757,-3.3
694180.854,4382292.287,-3.3
694182.168,4382287.224,-3.3
694157.698,4382278.539,-3.3
694100.198,4382143.763,-3.3
694101.875,4382139.984,-3.3
694102.865,4382135.902,-3.3
694135.013,4382049.888,-3.3
694139.301,4381993.397,-3.3
694139.468,4381989.244,-3.3
694139.097,4381984.749,-3.3
694138.229,4381980.421,-3.3
694136.151,4381975.437,-3.3
694133.762,4381972.3,-3.3
694190.528,4381872.449,-3.3
694192.243,4381868.859,-3.3
694193.436,4381861.047,-3.3
694195.383,4381854.166,-3.3
694199.789,4381847.124,-3.3
694201.161,4381843.031,-3.3
694226.38,4381808.344,-3.3
694229.203,4381805.25,-3.3
694233.226,4381801.433,-3.3
694236.964,4381799.988,-3.3
694241.226,4381799.977,-3.3
694261.132,4381812.335,-3.3
694259.74,4381808.148,-3.3
694281.514,4381753.056,-3.3
694283.294,4381749.269,-3.3
694303.066,4381702.815,-3.3
694304.923,4381698.739,-3.3
694306.709,4381694.322,-3.3
694332.448,4381679.196,-3.3
694335.824,4381677.594,-3.3
694336.899,4381676.557,-3.3
694336.899,4381676.557,-3.3
694363.295,4381551.042,-3.3
694364.584,4381546.931,-3.3
694141.88,4381084.735,-3.3
694141.68,4381076.312,-3.3
694142.896,4381071.65,-3.3
694147.896,4381065.186,-3.3
694169.431,4380945.211,-3.3
694172.807,4380941.989,-3.3
694178.585,4380936.028,-3.3
694314.606,4380865.391,-3.3
694323.587,4380866.422,-3.3
694327.723,4380866.323,-3.3
694332.099,4380865.742,-3.3
694336.654,4380864.601,-3.3
694341.091,4380863.063,-3.3
694493.675,4380832.62,-3.3
694498.466,4380832.441,-3.3
694502.932,4380832.872,-3.3
694532.397,4380832.347,-3.3
694536.434,4380832.691,-3.3
694612.78,4381001.82,-3.3
694612.78,4381001.82,-3.3
694164.222,4381146.996,-3.3
694149.487,4381159.129,-3.3
694127.235,4381164.544,-3.3
694100.126,4381178.977,-3.3
694096.686,4381180.345,-3.3
694089.345,4381181.869,-3.3
693638.209,4381370.404,-3.3
693631.748,4381376.502,-3.3
693564.576,4381450.887,-3.3
693563.225,4381452.412,-3.3
693559.679,4381458.551,-3.3
693557.872,4381463.499,-3.3
693556.613,4381467.436,-3.3
693554.936,4381471.419,-3.3
693494.667,4381603.698,-3.3
693350.214,4381924.118,-3.3
693344.797,4381942.005,-3.3
693345.716,4381946.302,-3.3
693346.326,4381951.292,-3.3
693323.284,4382025.031,-3.3
693321.963,4382029.383,-3.3
693321.026,4382033.482,-3.3
693320.617,4382038.892,-3.3
693274.467,4382104.443,-3.3
693271.88,4382107.868,-3.3
693269.203,4382111.599,-3.3
693248.27,4382131.315,-3.3
693254.231,4382221.641,-3.3
693254.513,4382226.297,-3.3
693207.453,4382307.224,-3.3
693203.505,4382309.042,-3.3
693186.225,4382312.745,-3.3
693175.383,4382326.165,-3.3
693180.679,4382353.106,-3.3
693183.572,4382354.782,-3.3
693104.88,4382399.152,-3.3
693101.795,4382401.047,-3.3
693098.656,4382403.285,-3.3
693096.115,4382405.89,-3.3
693024.02,4382463.599,-3.3
693020.996,4382466.209,-3.3
693017.226,4382469.128,-3.3
693012.485,4382472.007,-3.3
693008.996,4382474.014,-3.3
693005.622,4382476.433,-3.3
693002.023,4382478.85,-3.3
692995.203,4382483.361,-3.3
692991.502,4382485.419,-3.3
692988.067,4382487.324,-3.3
692984.154,4382489.297,-3.3
692975.88,4382491.472,-3.3
692965.682,4382491.903,-3.3
692962.316,4382491.727,-3.3
692958.246,4382492.053,-3.3
692954.533,4382493.177,-3.3
692950.329,4382494.802,-3.3
692905.746,4382508.778,-3.3
692901.752,4382510.342,-3.3
692897.907,4382512.175,-3.3
692894.118,4382514.342,-3.3
692890.288,4382517.173,-3.3
692877.899,4382533.562,-3.3
692880.043,4382540.974,-3.3
692882.416,4382544.607,-3.3
692884.722,4382547.952,-3.3
692887.741,4382552.065,-3.3
692890.404,4382555.32,-3.3
692893.38,4382558.718,-3.3
692896.192,4382562.016,-3.3
692899.042,4382565.331,-3.3
692908.454,4382576.214,-3.3
692911.371,4382579.611,-3.3
692917.746,4382587.389,-3.3
692920.254,4382590.624,-3.3
692898.767,4382626.864,-3.3
692895.54,4382628.378,-3.3
692856.893,4382677.174,-3.3
692839.549,4382760.041,-3.3
692839.147,4382763.414,-3.3
692702.21,4382945.024,-3.3
692688.374,4382965.53,-3.3
692681.422,4382973.379,-3.3
692678.288,4382977.999,-3.3
692575.777,4383151.054,-3.3
692575.542,4383156.562,-3.3
692555.497,4383215.497,-3.3
692554.312,4383220.331,-3.3
692553.238,4383224.817,-3.3
692552.283,4383229.273,-3.3
692553.649,4383287.277,-3.3
692553.914,4383292.948,-3.3
692497.643,4383381.734,-3.3
692498.512,4383385.874,-3.3
692494.654,4383405.979,-3.3
692493.78,4383407.712,-3.3
692495.446,4383411.153,-3.3
692497.193,4383411.318,-3.3
692487.847,4383428.247,-3.3
692473.298,4383559.937,-3.3
692455.411,4383573.777,-3.3
692457.317,4383578.261,-3.3
692450.872,4383596.976,-3.3
692445.897,4383598.397,-3.3
692451.711,4383600.435,-3.3
692445.283,4383619.858,-3.3
692439.985,4383620.172,-3.3
692438.942,4383620.062,-3.3
692437.435,4383621.036,-3.3
692441.393,4383625.138,-3.3
692459.085,4383629.25,-3.3
692466.604,4383657.117,-3.3
692462.039,4383657.597,-3.3
692456.205,4383655.835,-3.3
692450.488,4383653.254,-3.3
692446.648,4383651.02,-3.3
692441.121,4383653.673,-3.3
692445.434,4383654.849,-3.3
692450.171,4383656.278,-3.3
692455.182,4383658.002,-3.3
692460.169,4383660.141,-3.3
692463.47,4383662.882,-3.3
692470.854,4383667.377,-3.3
692474.402,4383669.69,-3.3
692479.323,4383677.015,-3.3
692479.518,4383681.681,-3.3
692477.676,4383687.18,-3.3
692474.686,4383690.413,-3.3
692470.779,4383692.386,-3.3
692462.812,4383692.242,-3.3
692457.882,4383690.3,-3.3
692450.874,4383685.785,-3.3
692447.431,4383683.662,-3.3
692442.621,4383680.965,-3.3
692435.085,4383677.65,-3.3
692431.364,4383676.208,-3.3
692427.5,4383675.301,-3.3
692423.602,4383674.061,-3.3
692419.591,4383672.956,-3.3
692415.329,4383672.378,-3.3
692411.582,4383672.613,-3.3
692407.84,4383673.12,-3.3
692376.933,4383685.308,-3.3
692372.74,4383686.407,-3.3
692369.06,4383686.952,-3.3
693335.703,4383137.685,-3.3
693088.922,4383399.815,-3.3
692562.334,4383186.534,-3.3
692562.975,4383187.252,-3.3
692564.641,4383188.966,-3.3
692512.391,4383328.921,-3.3
692513.752,4383328.584,-3.3
692518.286,4383328.808,-3.3
692522.77,4383329.655,-3.3
692992.541,4383620.421,-3.3
692879.771,4383782.722,-3.3
692877.512,4383780.726,-3.3
692808.995,4383728.417,-3.3
692804.65,4383725.303,-3.3
692694.325,4383779.637,-3.3
692697.165,4383783.288,-3.3
692699.937,4383786.905,-3.3
692624.252,4383790.422,-3.3
692601.084,4383771.898,-3.3
692597.119,4383768.757,-3.3
692488.126,4383672.823,-3.3
692425.638,4383675.427,-3.3
692428.486,4383677.361,-3.3
692431.455,4383679.84,-3.3
692438.702,4383686.342,-3.3
692446.886,4383692.74,-3.3
692454.962,4383699.196,-3.3
692458.269,4383702.199,-3.3
692461.287,4383704.972,-3.3
692464.971,4383708.298,-3.3
692468.448,4383711.714,-3.3
692471.735,4383714.958,-3.3
692474.675,4383718.266,-3.3
692477.436,4383721.815,-3.3
692479.819,4383725.081,-3.3
692482.227,4383728.766,-3.3
692484.685,4383732.94,-3.3
692487.126,4383737.012,-3.3
692489.406,4383741.051,-3.3
692491.821,4383745.425,-3.3
692493.898,4383749.013,-3.3
692495.785,4383752.713,-3.3
692497.868,4383757.106,-3.3
692499.721,4383760.733,-3.3
692501.63,4383764.452,-3.3
692503.574,4383768.463,-3.3
692523.234,4383821.852,-3.3
692524.435,4383825.909,-3.3
692525.603,4383829.946,-3.3
692396.379,4383788.823,-3.3
692394.884,4383785.488,-3.3
692392.964,4383781.634,-3.3
692391.553,4383776.982,-3.3
692386.503,4383760.455,-3.3
692384.579,4383754.008,-3.3
692382.08,4383746.893,-3.3
692381.171,4383742.912,-3.3
692380.399,4383739.212,-3.3
692378.351,4383730.847,-3.3
692374.453,4383710.467,-3.3
692373.517,4383706.759,-3.3
692372.538,4383702.641,-3.3
692371.496,4383699.005,-3.3
692369.262,4383691.188,-3.3
692367.941,4383687.052,-3.3
692366.841,4383683.892,-3.3
693480.087,4381616.448,-3.3
693480.976,4381616.607,-3.3
693482.951,4381617.629,-3.3
694135.993,4382037.549,-3.3
694134.319,4382036.35,-3.3
693384.59,4381861.639,-3.3
693384.59,4381861.639,-3.3
693210.092,4382305.008,-3.3
693213.081,4382307.445,-3.3
693655.332,4382742.871,-3.3
692987.243,4382486.735,-3.3
692987.872,4382487.739,-3.3
692989.772,4382490.416,-3.3
694574.368,4381179.738,-3.3
694119.827,4381161.638,-3.3
694133.426,4381170.865,-3.3
694011.766,4381192.828,-3.3
694011.901,4381193.158,-3.3
694013.023,4381195.698,-3.3
693881.174,4381241.974,-3.3
694340.46,4381580.267,-3.3
693722.732,4381312.738,-3.3
693722.615,4381312.674,-3.3
693724.117,4381313.349,-3.3
692484.694,4383669.576,-3.3
692478.702,4383676.041,-3.3
692473.231,4383681.635,-3.3
692470.419,4383684.321,-3.3
692467.265,4383686.196,-3.3
692463.069,4383687.686,-3.3
692454.603,4383688.337,-3.3
692446.749,4383687.871,-3.3
692442.811,4383687.189,-3.3
692438.759,4383686.639,-3.3
692434.793,4383686.036,-3.3
692430.794,4383685.13,-3.3
692418.826,4383681.516,-3.3
692415.518,4383680.412,-3.3
692467.515,4383702.35,-3.3
692471.109,4383700.459,-3.3
692475.96,4383698.335,-3.3
692486.292,4383695.751,-3.3
692492.174,4383695.208,-3.3
692310.9,4383720.074,-3.3
692312.432,4383728.032,-3.3
692313.194,4383732.192,-3.3
692277.171,4383762.108,-3.3
692273.765,4383751.379,-3.3
692272.142,4383747.178,-3.3
692270.698,4383743.658,-3.3
692268.809,4383737.626,-3.3
692264.914,4383723.621,-3.3
692236.93,4383731.691,-3.3
692236.054,4383735.36,-3.3
692235.642,4383739.045,-3.3
692235.315,4383742.867,-3.3
692234.77,4383746.378,-3.3
692153.829,4383765.549,-3.3
692157.831,4383765.855,-3.3
692162.101,4383765.615,-3.3
692166.613,4383765.051,-3.3
692175.021,4383762.846,-3.3
692178.877,4383761.573,-3.3
692186.37,4383758.115,-3.3
692195.217,4383754.91,-3.3
692199.237,4383753.67,-3.3
692204.02,4383752.387,-3.3
692208.845,4383751.141,-3.3
692247.232,4383743.229,-3.3
692251.382,4383741.705,-3.3
692255.766,4383740.336,-3.3
692259.955,4383739.075,-3.3
692263.885,4383737.823,-3.3
692300.131,4383734.225,-3.3
692374.643,4383745.582,-3.3
692378.762,4383747.556,-3.3
692382.619,4383749.125,-3.3
692391.554,4383751.815,-3.3
692404.513,4383754.721,-3.3
692413.216,4383755.128,-3.3
692417.041,4383754.775,-3.3
694472.167,4381361.66,-3.3
694474.375,4381356.585,-3.3
694475.909,4381352.092,-3.3
693255.541,4382171.625,-3.3
693273.821,4382198.07,-3.3
692351.558,4383674.458,-3.6
692287.513,4383732.336,-3.6
692247.114,4383744.67,-3.6
692239.669,4383746.682,-3.6
692381.147,4383745.914,-3.6
692481.771,4383769.856,-3.6
692490.14,4383771.62,-3.6
692514.982,4383907.54,-3.6
693112.218,4383338.254,-3.6
693265.058,4383193.027,-3.6
693695.161,4382658.572,-3.6
694103.938,4382131.568,-3.6
694136.392,4382031.871,-3.6
694258.357,4381812.087,-3.6
694282.93,4381745.245,-3.6
694392.312,4380838.905,-3.6
693266.665,4382115.798,-3.6
692886.689,4382519.801,-3.6
692862.289,4382665.284,-3.6
692860.197,4382669.108,-3.6
692842.883,4382745.576,-3.6
692838.846,4382768.54,-3.6
692576.276,4383146.824,-3.6
692501.144,4383385.87,-3.6
692468.34,4383557.834,-3.6
692456.982,4383574.87,-3.6
692455.555,4383575.829,-3.6
692448.809,4383597.094,-3.6
692448.18,4383599.608,-3.6
692442.401,4383619.383,-3.6
692438.264,4383646.379,-3.6
692466.743,4383665.432,-3.6
693449.43,4383019.536,-3.6
692870.642,4383775.303,-3.6
692841.565,4383752.921,-3.6
692829.583,4383744.166,-3.6
692817.424,4383734.588,-3.6
692491.94,4383674.536,-3.6
692484.394,4383671,-3.6
692528.208,4383845.331,-3.6
693924.526,4382329.911,-3.6
694121.123,4381162.186,-3.6
692481.925,4383696.515,-3.6
692276.444,4383735.587,-3.6
692281.071,4383735.015,-3.6
692285.863,4383734.669,-3.6
692307.853,4383734.329,-3.6
692366.631,4383742.047,-3.6
692928.711,4382595.099,-3.7
692300.387,4383729.692,-3.7
692296.664,4383730.065,-3.7
692291.133,4383731.278,-3.7
692283.837,4383733.221,-3.7
692263.613,4383738.69,-3.7
692190.601,4383744.222,-3.7
692350.075,4383743.141,-3.7
692755.344,4383782.98,-3.7
692829.543,4383760.058,-3.7
692834.03,4383758.866,-3.7
692849.806,4383756.254,-3.7
692860.748,4383755.926,-3.7
692988.391,4383586.104,-3.7
693046.943,4383475.875,-3.7
693049.76,4383472.998,-3.7
693052.864,4383470.098,-3.7
693066.105,4383445.679,-3.7
693084.097,4383416.231,-3.7
693094.075,4383387.267,-3.7
693260.893,4383194.668,-3.7
693283.75,4383172.264,-3.7
693286.127,4383167.819,-3.7
693373.895,4383113.398,-3.7
693499.686,4382943.865,-3.7
693503.231,4382940.29,-3.7
693618.263,4382798.851,-3.7
694083.262,4382175.779,-3.7
694134.302,4382054.171,-3.7
694135.54,4382045.181,-3.7
694138.98,4381997.651,-3.7
694197.823,4381851.049,-3.7
694223.292,4381811.941,-3.7
694258.225,4381803.588,-3.7
694278.858,4381757.48,-3.7
694374.665,4381527.055,-3.7
694376.464,4381523.554,-3.7
694158.407,4380954.246,-3.7
694298.253,4380863.45,-3.7
694310.31,4380865.078,-3.7
694346.685,4380860.538,-3.7
694540.645,4380832.776,-3.7
693917.029,4381221.037,-3.7
693913.052,4381222.871,-3.7
693797.207,4381283.34,-3.7
693789.681,4381287.96,-3.7
693642.347,4381369.128,-3.7
693263.562,4382120.05,-3.7
693255.509,4382230.359,-3.7
693190.023,4382313.246,-3.7
693030.322,4382458.537,-3.7
692998.606,4382481.193,-3.7
692971.729,4382491.952,-3.7
692923.196,4382594.039,-3.7
692855.697,4382686.574,-3.7
692848.122,4382731.412,-3.7
692846.412,4382735.522,-3.7
692844.863,4382739.957,-3.7
692702.764,4382934.652,-3.7
692702.518,4382939.55,-3.7
692504.476,4383386.48,-3.7
692488.724,4383452.526,-3.7
692470.133,4383551.404,-3.7
692476.903,4383561.368,-3.7
692460.109,4383580.414,-3.7
692445.548,4383596.795,-3.7
692460.912,4383628.093,-3.7
692445.205,4383625.688,-3.7
692468.125,4383633.239,-3.7
692471.466,4383635.76,-3.7
692477.559,4383672.898,-3.7
692454.755,4383688.277,-3.7
692403.988,4383674.22,-3.7
693449.43,4383019.536,-3.7
692858.397,4382675.085,-3.7
692847.193,4382746.4,-3.7
693022.618,4383513.378,-3.7
693019.569,4383511.894,-3.7
692874.277,4383778.141,-3.7
692833.772,4383747.333,-3.7
692821.344,4383737.7,-3.7
692800.699,4383722.462,-3.7
692593.357,4383765.848,-3.7
692589.702,4383763.028,-3.7
692496.108,4383676.401,-3.7
692468.361,4383661.763,-3.7
692397.622,4383793.25,-3.7
692397.265,4383791.512,-3.7
692388.18,4383764.928,-3.7
694155.89,4382303.252,-3.7
693707.472,4382608.908,-3.7
694339.046,4381578.756,-3.7
692481.855,4383672.641,-3.7
692603.914,4383717.81,-3.7
692311.564,4383723.995,-3.7
692314.472,4383749.627,-3.7
692314.612,4383753.713,-3.7
692267.075,4383731.378,-3.7
692266.033,4383727.486,-3.7
692238.17,4383728.516,-3.7
692271.94,4383736.192,-3.7
692303.718,4383734.255,-3.7
692312.437,4383734.368,-3.7
692357.993,4383739.553,-3.7
692362.675,4383740.657,-3.7
692409.141,4383755.204,-3.7
692924.731,4382592.205,-3.8
692349.458,4383673.402,-3.8
692314.684,4383729.267,-3.8
692304.151,4383729.259,-3.8
692274.718,4383735.847,-3.8
692271.005,4383736.624,-3.8
692499.087,4383773.01,-3.8
692520.214,4383868.571,-3.8
692759.184,4383781.372,-3.8
692820.424,4383762.87,-3.8
692838.852,4383757.766,-3.8
692844.807,4383756.991,-3.8
692866.061,4383755.947,-3.8
693043.784,4383480.243,-3.8
693073.117,4383432.719,-3.8
693075.577,4383429.115,-3.8
693086.36,4383412.501,-3.8
693091.55,4383399.957,-3.8
693092.712,4383395.826,-3.8
693093.617,4383391.72,-3.8
693107.213,4383351.061,-3.8
693252.053,4383196.943,-3.8
693289.03,4383163.788,-3.8
693707.887,4382606.233,-3.8
693878.299,4382373.757,-3.8
693881.966,4382370.529,-3.8
693885.33,4382367.262,-3.8
693892.824,4382360.52,-3.8
694078.462,4382331.486,-3.8
694153.006,4382279.382,-3.8
694083.942,4382184.448,-3.8
694136.319,4382040.826,-3.8
694275.739,4381761.134,-3.8
694146.908,4381092.211,-3.8
694141.015,4381080.468,-3.8
694217.725,4380889.661,-3.8
694226.638,4380882.211,-3.8
693987.601,4381204.541,-3.8
693793.379,4381285.606,-3.8
693629.071,4381379.656,-3.8
693539.751,4381511.516,-3.8
693256.606,4382125.796,-3.8
693252.548,4382128.518,-3.8
693027.146,4382461.015,-3.8
692912.809,4382508.224,-3.8
692909.606,4382508.206,-3.8
692902.197,4382626.32,-3.8
692893.221,4382630.755,-3.8
692858.365,4382673.331,-3.8
692841.379,4382749.613,-3.8
692840.22,4382754.759,-3.8
692838.829,4382772.906,-3.8
